40843.305007 512.711588  0
39857.847517 22659.473945  0
41840.283113 513.962452  0
37851.616374 1084.412066  0
42837.257986 515.211663  0
40339.960969 1375.368325  0
43834.226726 516.460707  0
39845.600562 1086.917057  0
44831.191424 517.710974  0
36844.450796 2234.250336  0
45828.164200 518.967019  0
41336.220103 1952.055422  0
46825.146107 520.218299  0
42836.535957 1090.674562  0
47822.120098 521.464554  0
48819.087195 522.716134  0
52313.785894 23538.364492  0
46824.423866 1095.675733  0
49816.056109 523.967524  0
47821.398039 1096.931199  0
50813.025748 525.218652  0
48315.751434 1385.372500  0
51809.995187 526.469728  0
48818.365022 1098.181679  0
52806.964054 527.720937  0
49312.715324 1386.625120  0
53803.932439 528.972481  0
49815.333792 1099.432818  0
54800.900951 530.224623  0
52303.614193 1390.380710  0
55797.870901 531.477719  0
53310.754874 23539.569536  0
56794.844610 532.732268  0
52806.240918 1103.191281  0
57791.825804 533.988925  0
57803.136574 22681.986278  0
58788.820044 535.248500  0
54800.176620 1105.702463  0
59785.835075 536.511906  0
57288.461216 1396.671339  0
60782.880984 537.780044  0
56794.118193 1108.220766  0
61779.970090 539.053637  0
57791.097896 1109.483492  0
62777.116476 540.332932  0
62282.991023 22975.151370  0
63774.331638 541.615290  0
59785.103169 1112.017959  0
64771.622693 542.898263  0
64778.173152 22691.024915  0
65769.003321 544.182895  0
61779.233576 1114.565761  0
66766.499041 545.465554  0
62776.378554 1115.843201  0
67764.134762 546.732567  0
65266.835164 1407.157170  0
68761.915068 547.956542  0
68757.355081 23848.697116  0
69260.575907 260.314375  0
65768.284801 1119.637315  0
70257.549098 261.200450  0
78695.120709 9496.856215  0
71254.522554 261.875038  0
68261.750435 1410.972302  0
72251.496281 262.333663  0
69260.704836 1411.924574  0
73248.470183 262.653238  0
71755.198308 1122.961926  0
73748.266588 551.874090  0
71258.641763 1412.373978  0
74742.894694 552.255532  0
72752.321133 1122.075772  0
75736.576571 553.376066  0
73748.313504 1121.118115  0
76239.387999 266.711127  0
75236.891519 1407.156407  0
77236.351350 275.439194  0
78233.310836 287.247892  0
80241.724648 1100.195165  0
78308.673243 1511.928902  0
78735.071795 559.095137  0
74730.968293 23862.586766  0
79572.684885 16004.244033  0
67264.320951 23557.853408  0
79276.431493 12500.625813  0
78693.914395 7492.243399  0
79273.640569 9496.316215  0
70259.799930 1412.455228  0
79562.427408 7995.286850  0
38848.609457 1085.662432  0
41840.992892 23813.035156  0
13925.727234 1054.289983  0
16916.153522 23781.390917  0
418.835911 17402.721501  0
10431.646944 23484.883179  0
500.716592 22490.173953  0
2964.906748 23767.927047  0
425.216756 21398.223225  0
5444.920212 23486.670298  0
8433.284903 22910.622761  0
5943.895345 23774.044154  0
10935.278227 1048.793392  0
13427.810276 23488.608972  0
5461.780697 1322.617098  0
122.297479 9893.619147  0
8941.834386 1043.244748  0
417.532701 13397.854916  0
22394.354663 1352.838284  0
24892.307171 23791.738012  0
24398.144643 23503.277259  0
32879.543648 22075.300787  0
24890.899085 1068.171352  0
19906.310726 1061.995005  0
27389.176636 23507.072240  0
27881.747338 1071.895241  0
31869.734494 1076.907105  0
34368.020141 23515.809757  0
41336.942329 1376.623148  0
46331.971861 23530.849893  0
45828.929250 23818.031370  0
47822.843860 23820.534327  0
47318.801785 1384.114874  0
48819.804170 23821.782041  0
50319.848858 23535.803672  0
45324.802004 1381.610976  0
50812.303243 1100.684784  0
54307.716169 23540.865897  0
55797.145662 1106.960548  0
59292.164735 23547.113995  0
58788.090301 1110.749106  0
63278.821549 23552.178704  0
60782.146710 1113.290258  0
65271.564305 23554.875646  0
63773.594512 1117.121120  0
66763.720823 23844.756090  0
66267.898707 23556.285026  0
61298.656102 21823.107694  0
79568.453596 14002.961106  0
70750.666681 23854.205056  0
79279.254114 14502.345189  0
71746.748472 23857.410475  0
76222.813921 1408.644917  0
79191.359628 2405.346629  0
79289.598158 1418.012007  0
79484.630342 1933.217278  0
77222.271253 1430.940698  0
79548.181612 2983.214616  0
78652.387920 2454.613727  0
79569.575513 4995.228350  0
78411.607646 3068.682519  0
79565.609897 5993.354416  0
77580.627972 2740.175759  0
79275.356976 6492.136599  0
78716.330443 4502.146961  0
79273.405750 7492.787921  0
78405.465982 8993.003589  0
79563.333652 9998.311716  0
79274.393775 10497.930734  0
66765.808434 1120.824675  0
78694.106460 8494.747757  0
79275.328223 11499.349611  0
78703.047003 13502.759521  0
78698.652925 11500.228274  0
78700.771071 12501.565857  0
70755.124372 22705.652551  0
78414.476155 14002.422821  0
79574.983117 17004.191508  0
78425.755807 17000.910007  0
79576.657579 18003.517570  0
78421.300183 16002.917421  0
79286.866891 18498.251057  0
78428.959976 17997.778389  0
79287.094168 20486.322056  0
78719.140269 18498.936022  0
79572.476989 20997.638339  0
80241.282192 23898.139704  0
80219.660929 24853.928629  0
78647.831970 22535.380213  0
79547.580526 22012.657433  0
79188.617113 22586.156876  0
78719.150589 19493.992171  0
78447.909759 20945.792229  0
77729.060749 23833.510769  0
77956.549237 21856.491828  0
76209.406708 23575.283568  0
77632.878895 22695.277317  0
75221.138848 23576.061196  0
72742.177340 23860.271168  0
76667.161985 22734.318679  0
76205.938034 23007.917978  0
73237.781110 23573.196721  0
75221.271254 23004.206827  0
72244.024731 23570.598816  0
71749.670010 22710.699534  0
71249.218079 23567.412404  0
77842.202141 15005.499610  0
69754.124857 23851.239881  0
71251.425079 22996.151813  0
69257.315063 23561.793992  0
62785.960763 22688.263300  0
64275.238545 23553.501145  0
67265.413658 22982.522794  0
63773.541410 23840.420115  0
60793.178164 22685.688262  0
62776.781297 23839.149766  0
60288.932568 23548.328680  0
60783.142799 23836.670259  0
58295.328994 23545.816816  0
58789.382088 23834.217194  0
55304.651493 23542.076101  0
56301.584866 23543.357189  0
53804.686402 23828.030886  0
55798.599777 23830.514938  0
58296.041444 22970.322237  0
53803.208795 1104.446152  0
56302.299193 22967.842638  0
51809.272420 1101.937565  0
54812.568287 22678.237431  0
48325.869976 23533.325011  0
49322.840559 23534.609963  0
50813.799865 23824.288062  0
50320.572050 22960.450260  0
48830.697008 22670.747287  0
48326.592500 22957.926874  0
46321.802089 1382.899674  0
46836.844757 22668.221260  0
47833.793880 22669.480855  0
44338.061703 23528.317335  0
44831.962805 23816.787891  0
41347.015856 23524.552711  0
42344.015301 23525.853718  0
42344.736425 22950.387780  0
37853.062643 23808.031339  0
36854.630564 1083.163351  0
36856.080089 23806.773986  0
38356.049780 23520.793232  0
38850.054179 23809.282959  0
45839.885710 22666.975256  0
34862.107925 23804.278780  0
31871.184722 23800.513677  0
33865.122609 23803.019168  0
37864.552669 22081.606236  0
35365.787690 22941.669391  0
32374.085671 23513.297042  0
29877.208417 23798.013466  0
34872.747005 22653.200235  0
31858.731897 2803.386384  0
33875.791281 22651.956758  0
29383.127842 23509.534590  0
30369.172433 1938.283633  0
29372.206490 1937.050373  0
29875.725695 1074.416886  0
32374.809166 22937.914017  0
-22.426716 23899.380010  0
 81.308363 24435.835763  0
28375.942619 1360.370275  0
22393.640342 1928.370918  0
24398.876326 22927.836330  0
21901.420997 23787.920604  0
23905.832380 22639.414798  0
20904.441773 23786.637361  0
17923.167322 22631.267891  0
20410.275461 23498.168815  0
23401.929590 22926.523946  0
19413.180979 23496.847215  0
20400.725269 1350.358111  0
18910.391096 23784.036041  0
22908.944829 22638.117715  0
17913.302110 23782.716796  0
21408.051113 22923.957760  0
17418.708585 23494.157472  0
16925.550420 22629.861728  0
14425.880197 23490.000220  0
16422.061436 22917.221847  0
13924.210478 23777.443108  0
15927.742602 22628.354513  0
12926.654986 23776.189355  0
15424.458634 22915.812144  0
11928.936706 23775.017256  0
13930.945083 22625.291361  0
9933.015026 23773.242383  0
13931.783733 22050.000009  0
8934.978489 23772.870197  0
6438.949217 23485.396845  0
7929.791434 22621.840860  0
6438.129661 22914.634147  0
4949.512197 23774.408079  0
4454.847404 23488.194031  0
7434.815580 22912.352887  0
1383.023914 23384.305686  0
4454.380297 22917.979451  0
2493.402443 22921.593527  0
143.402286 21913.104091  0
3965.287454 22638.486269  0
1279.890132 21825.523735  0
2110.635135 22153.509984  0
412.165654 19399.802472  0
1246.006223 20859.593473  0
129.206755 17902.607940  0
975.044865 20392.714691  0
130.312806 16901.395568  0
9930.696211 22620.327185  0
989.414422 19403.583067  0
996.271244 18405.188385  0
418.437647 14399.021885  0
1286.551851 17907.262563  0
128.791514 13897.598884  0
1287.481862 15903.034570  0
127.564448 12896.482151  0
998.298051 15399.818686  0
126.125408 11895.412948  0
415.087221 11395.821737  0
1284.945757 13899.554340  0
996.835336 14398.327961  0
119.886665 8893.154263  0
1283.128451 12897.940359  0
117.480625 7893.213046  0
1275.490008 9894.277879  0
406.907008 7396.820623  0
1266.810409 7896.556185  0
404.253033 5403.769520  0
975.348551 7395.422238  0
405.177162 4411.066908  0
973.172530 6398.483701  0
119.779817 3899.771327  0
-548.979076 999.285013  0
-527.353231  43.502544  0
1044.399387 2362.018672  0
144.678779 2884.758691  0
503.652018 2311.237807  0
973.128847 5403.362238  0
1244.327945 3951.571369  0
1963.215153 1063.884635  0
1735.657361 3040.873988  0
3482.819795 1322.107840  0
2059.328547 2202.096294  0
4471.109220 1321.338668  0
3025.034487 2163.041700  0
5955.374504 1035.300175  0
3486.291225 1889.426307  0
6950.190675 1037.138974  0
4470.972054 1893.133852  0
7945.685718 1040.031363  0
7943.143663 2186.845631  0
9439.274371 1333.125264  0
10435.652277 1335.734206  0
1845.369384 8891.486982  0
8441.239853 1901.325331  0
11432.225460 1337.867117  0
9437.277400 1905.956988  0
12428.767877 1339.640239  0
9934.042662 2196.142188  0
13425.209290 1341.185231  0
10434.004396 1909.756063  0
14421.575680 1342.600078  0
10930.678482 2199.294529  0
15417.929670 1343.946061  0
11430.901530 1912.707816  0
15919.168739 1057.024525  0
12923.561865 2203.472909  0
16915.909184 1058.295186  0
14420.747110 1918.401696  0
17410.826160 1346.541456  0
17903.905473 2210.395576  0
17912.677682 1059.541272  0
19403.982480 1349.058031  0
18909.473966 1060.773971  0
18406.661715 1923.533037  0
17399.445571 3072.936997  0
23893.942972 1066.926060  0
22897.003437 1065.692983  0
21890.015051 2215.430375  0
22886.088486 2792.197999  0
23390.500837 1929.600766  0
24374.644946 3081.821602  0
24388.165203 1355.375395  0
23391.216603 1354.087906  0
29383.852485 22934.162294  0
27378.918231 1359.113576  0
26381.984018 1357.819200  0
25887.842426 1069.424408  0
24387.446334 1930.797620  0
28386.838515 22932.866584  0
31377.813039 22936.623508  0
25877.516572 2220.441247  0
26392.190737 23505.788218  0
26886.286051 23794.267347  0
28868.285885 2224.197082  0
33371.784291 22939.116590  0
31366.955702 1364.148907  0
30872.717649 1075.636264  0
35365.064332 23517.050345  0
36362.071143 23518.335963  0
37359.743485 22944.140363  0
31366.231837 1939.500476  0
31859.454009 2227.997999  0
35354.950775 1369.112705  0
32363.279714 1940.796790  0
36351.933494 1370.364662  0
32856.476420 2229.258644  0
37348.921747 1371.618193  0
33360.259534 1942.042491  0
38345.933233 1372.880858  0
33853.491741 2230.497097  0
39342.961118 1374.131513  0
41323.699081 3103.099953  0
34850.479638 2231.745375  0
41839.561002 1089.421716  0
40842.582892 1088.170416  0
39342.238355 1949.542936  0
46332.693321 22955.401883  0
38332.532100 3099.371249  0
47329.620516 22956.643132  0
42333.206880 1953.308671  0
43330.900648 1379.116555  0
43330.178838 1954.567051  0
43833.504781 1091.927054  0
45827.442002 1094.423584  0
44830.469496 1093.178206  0
43823.501869 2243.000575  0
44327.135338 1955.818208  0
54308.433344 22965.369019  0
51821.760372 22674.493725  0
52818.650382 22675.738481  0
44820.457054 2244.252912  0
45324.080477 1957.074561  0
50309.682041 1387.876862  0
46321.078677 1958.288934  0
51306.648686 1389.128569  0
55809.417087 22679.481883  0
47318.080089 1959.577101  0
48315.029268 1960.821266  0
53300.578441 1391.633771  0
49827.675351 22671.935567  0
54297.542247 1392.888370  0
50308.959281 1963.323556  0
55294.507660 1394.145343  0
51305.925488 1964.576941  0
56291.478517 1395.405828  0
59796.611461 22684.498601  0
54813.282536 22102.756470  0
53299.853767 1967.088004  0
58285.465629 1397.943790  0
54296.816397 1968.346261  0
59282.505981 1399.225428  0
58800.629500 22107.657549  0
60279.601414 1400.518605  0
56290.749027 1970.870174  0
61276.776013 1401.825366  0
60302.354667 21821.902017  0
62274.058521 1403.147023  0
62786.691966 22112.359776  0
63271.484801 1404.484953  0
58778.119132 2261.897501  0
64269.073472 1405.822059  0
77832.529734 12000.833433  0
60278.857047 1975.958877  0
66264.824530 1408.491033  0
78408.368925 10997.592081  0
64268.319154 1981.112450  0
67263.114802 1409.785454  0
64763.539402 2270.109306  0
67763.497139 1121.901779  0
65762.017264 2271.556797  0
68761.369312 1122.779895  0
77829.461420 10998.822314  0
69759.390483 1123.331486  0
67760.591739 2274.323999  0
70757.423984 1123.416758  0
78425.034897 4996.983076  0
68261.246583 1985.676516  0
68760.841521 2275.397723  0
72256.631678 1411.607652  0
